batch,condition_order,condition,source_condition,encoding,source_row,n,method,round,reps,wall,cpu,calls,transitions
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,19,4096,STATIC_ANTI,2,32,0.04267109930515289,0.03125,393216,4412244
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,20,512,MERGE,2,4,0.024667900055646896,0.015625,6144,69102
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,21,4096,BINARY,2,4,0.20198879949748516,0.203125,49152,552538
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,22,512,BINARY,2,4,0.03513749968260527,0.015625,6144,69102
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,23,512,STATIC_CRN,2,32,0.014296299777925014,0.015625,49152,552711
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,24,512,STATIC_CRN,3,32,0.014241499826312065,0.015625,49152,554734
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,25,4096,STATIC_ANTI,3,32,0.0392044996842742,0.046875,393216,4433420
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,26,512,STATIC_ANTI,3,32,0.014632999897003174,0.015625,49152,560162
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,27,512,BINARY,3,4,0.034188699908554554,0.03125,6144,69137
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,28,4096,BINARY,3,4,0.19260810036212206,0.203125,49152,552471
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,29,4096,MERGE,3,4,0.048196700401604176,0.03125,49152,552471
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,30,512,MERGE,3,4,0.019210999831557274,0.015625,6144,69137
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,31,4096,STATIC_CRN,3,32,0.0371375996619463,0.046875,393216,4438347
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,32,512,STATIC_CRN,4,32,0.013384699821472168,0.015625,49152,552741
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,33,512,BINARY,4,4,0.03286190051585436,0.015625,6144,68982
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,34,4096,STATIC_CRN,4,32,0.03716429974883795,0.03125,393216,4424136
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,35,4096,STATIC_ANTI,4,32,0.036824699491262436,0.015625,393216,4395980
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,36,4096,BINARY,4,4,0.19800639990717173,0.15625,49152,552712
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,37,512,MERGE,4,4,0.023657599464058876,0.03125,6144,68982
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,38,4096,MERGE,4,4,0.056435199454426765,0.03125,49152,552712
ordering_2026-09-12,10,case_06_recent,law5_recent,recent,39,512,STATIC_ANTI,4,32,0.019167300313711166,0.0,49152,551642
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,0,4096,STATIC_CRN,0,32,0.037784299813210964,0.03125,393216,4414013
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,1,4096,STATIC_ANTI,0,32,0.037453699856996536,0.03125,393216,4425012
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,2,512,STATIC_CRN,0,32,0.01363349985331297,0.015625,49152,552508
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,3,512,BINARY,0,4,0.03321749996393919,0.03125,6144,69027
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,4,512,MERGE,0,4,0.018125000409781933,0.015625,6144,69027
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,5,512,STATIC_ANTI,0,32,0.013670600019395351,0.015625,49152,548042
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,6,4096,BINARY,0,4,0.19235389959067106,0.171875,49152,552575
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,7,4096,MERGE,0,4,0.047508600167930126,0.0625,49152,552575
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,8,4096,STATIC_CRN,1,32,0.03751160018146038,0.03125,393216,4415783
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,9,4096,MERGE,1,4,0.0476514995098114,0.046875,49152,552579
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,10,4096,BINARY,1,4,0.1884909002110362,0.171875,49152,552579
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,11,512,BINARY,1,4,0.03197479993104935,0.03125,6144,69032
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,12,512,STATIC_CRN,1,32,0.01374599989503622,0.03125,49152,548596
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,13,512,STATIC_ANTI,1,32,0.013787600211799145,0.015625,49152,558328
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,14,512,MERGE,1,4,0.018100500106811523,0.015625,6144,69032
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,15,4096,STATIC_ANTI,1,32,0.038006399758160114,0.03125,393216,4429952
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,16,512,MERGE,2,4,0.018432799726724625,0.015625,6144,69182
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,17,512,STATIC_ANTI,2,32,0.014193800278007984,0.015625,49152,548366
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,18,4096,STATIC_ANTI,2,32,0.036942699924111366,0.03125,393216,4427380
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,19,4096,STATIC_CRN,2,32,0.03728020004928112,0.046875,393216,4442523
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,20,4096,MERGE,2,4,0.04711329936981201,0.03125,49152,552426
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,21,512,BINARY,2,4,0.03233680035918951,0.03125,6144,69182
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,22,4096,BINARY,2,4,0.18833000026643276,0.171875,49152,552426
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,23,512,STATIC_CRN,2,32,0.013591799885034561,0.015625,49152,550683
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,24,4096,MERGE,3,4,0.046748400665819645,0.03125,49152,552503
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,25,512,STATIC_CRN,3,32,0.01432539988309145,0.015625,49152,548108
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,26,512,MERGE,3,4,0.0182175999507308,0.0,6144,69168
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,27,4096,STATIC_CRN,3,32,0.03799859993159771,0.046875,393216,4417115
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,28,4096,BINARY,3,4,0.18834299966692924,0.15625,49152,552503
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,29,512,STATIC_ANTI,3,32,0.0139211006462574,0.015625,49152,552748
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,30,4096,STATIC_ANTI,3,32,0.0381394000723958,0.046875,393216,4442596
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,31,512,BINARY,3,4,0.031989299692213535,0.03125,6144,69168
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,32,4096,STATIC_ANTI,4,32,0.03848160058259964,0.015625,393216,4435900
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,33,4096,BINARY,4,4,0.18534430023282766,0.1875,49152,552695
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,34,512,STATIC_ANTI,4,32,0.01394519954919815,0.015625,49152,549934
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,35,512,MERGE,4,4,0.018018899485468864,0.015625,6144,69228
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,36,512,STATIC_CRN,4,32,0.013057399541139603,0.015625,49152,551587
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,37,512,BINARY,4,4,0.0314902001991868,0.03125,6144,69228
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,38,4096,STATIC_CRN,4,32,0.037542300298810005,0.03125,393216,4429437
ordering_2026-09-12,11,case_06_distant,law5_distant,distant,39,4096,MERGE,4,4,0.04740170016884804,0.046875,49152,552695
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,0,512,STATIC_ANTI,0,32,0.016022699885070324,0.015625,49152,1736718
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,1,4096,BINARY,0,4,0.19692320004105568,0.1875,49152,1725949
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,2,4096,MERGE,0,4,0.06607289984822273,0.046875,49152,1725949
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,3,512,MERGE,0,4,0.02059450000524521,0.03125,6144,215588
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,4,512,BINARY,0,4,0.03495800029486418,0.015625,6144,215588
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,5,4096,STATIC_CRN,0,32,0.059123000130057335,0.0625,393216,13802822
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,6,4096,STATIC_ANTI,0,32,0.06271389964967966,0.03125,393216,13819167
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,7,512,STATIC_CRN,0,32,0.015205099247395992,0.0,49152,1728271
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,8,4096,STATIC_ANTI,1,32,0.06437769997864962,0.0625,393216,13787757
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,9,4096,STATIC_CRN,1,32,0.06076010037213564,0.046875,393216,13813327
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,10,4096,BINARY,1,4,0.19620409980416298,0.203125,49152,1725919
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,11,512,STATIC_CRN,1,32,0.016363000497221947,0.015625,49152,1728833
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,12,512,MERGE,1,4,0.021481599658727646,0.015625,6144,215965
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,13,4096,MERGE,1,4,0.06816829927265644,0.0625,49152,1725919
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,14,512,STATIC_ANTI,1,32,0.015831800177693367,0.015625,49152,1720790
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,15,512,BINARY,1,4,0.030833099968731403,0.03125,6144,215965
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,16,4096,MERGE,2,4,0.06315870024263859,0.046875,49152,1725605
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,17,512,BINARY,2,4,0.034062799997627735,0.03125,6144,215793
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,18,512,STATIC_ANTI,2,32,0.01689739990979433,0.046875,49152,1727803
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,19,4096,STATIC_CRN,2,32,0.060939100570976734,0.0625,393216,13803724
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,20,4096,BINARY,2,4,0.19783070031553507,0.140625,49152,1725605
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,21,512,MERGE,2,4,0.020899800583720207,0.0,6144,215793
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,22,512,STATIC_CRN,2,32,0.015560400672256947,0.015625,49152,1732313
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,23,4096,STATIC_ANTI,2,32,0.06201780028641224,0.046875,393216,13814989
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,24,512,BINARY,3,4,0.0332615002989769,0.015625,6144,215791
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,25,512,MERGE,3,4,0.02011020015925169,0.03125,6144,215791
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,26,4096,STATIC_ANTI,3,32,0.061769300140440464,0.046875,393216,13848555
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,27,512,STATIC_CRN,3,32,0.015340300276875496,0.015625,49152,1742656
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,28,512,STATIC_ANTI,3,32,0.015797199681401253,0.015625,49152,1722861
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,29,4096,STATIC_CRN,3,32,0.06220229994505644,0.046875,393216,13807614
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,30,4096,MERGE,3,4,0.06910269986838102,0.078125,49152,1725911
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,31,4096,BINARY,3,4,0.20318569988012314,0.1875,49152,1725911
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,32,512,BINARY,4,4,0.03498280048370361,0.046875,6144,215759
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,33,4096,STATIC_CRN,4,32,0.06410809978842735,0.046875,393216,13842800
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,34,512,MERGE,4,4,0.020682900212705135,0.015625,6144,215759
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,35,4096,BINARY,4,4,0.2052223002538085,0.21875,49152,1725959
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,36,512,STATIC_ANTI,4,32,0.017455600202083588,0.015625,49152,1732956
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,37,512,STATIC_CRN,4,32,0.016914399340748787,0.015625,49152,1731397
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,38,4096,MERGE,4,4,0.07156680058687925,0.078125,49152,1725959
ordering_2026-09-12,12,case_07_recent,law6_recent,recent,39,4096,STATIC_ANTI,4,32,0.06984089966863394,0.0625,393216,13775913
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,0,1024,STATIC_ANTI,0,32,0.026579000055789948,0.046875,98304,3462692
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,1,4096,STATIC_CRN,0,32,0.07108499947935343,0.0625,393216,13806196
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,2,4096,STATIC_ANTI,0,32,0.07336790021508932,0.0625,393216,13792126
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,3,512,BINARY,0,4,0.03684879932552576,0.03125,6144,215761
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,4,1024,BINARY,0,4,0.06263209972530603,0.0625,12288,431510
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,5,1024,MERGE,0,4,0.03149989992380142,0.03125,12288,431510
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,6,512,STATIC_ANTI,0,32,0.01847030036151409,0.015625,49152,1731883
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,7,2048,STATIC_ANTI,0,32,0.041767300106585026,0.046875,196608,6887113
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,8,1024,STATIC_CRN,0,32,0.02524259965866804,0.015625,98304,3462001
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,9,2048,STATIC_CRN,0,32,0.0403911005705595,0.046875,196608,6865159
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,10,2048,MERGE,0,4,0.04462890047580004,0.0625,24576,862988
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,11,4096,MERGE,0,4,0.07344039995223284,0.0625,49152,1726038
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,12,4096,BINARY,0,4,0.22382660023868084,0.234375,49152,1726038
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,13,512,STATIC_CRN,0,32,0.019557000137865543,0.015625,49152,1723977
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,14,512,MERGE,0,4,0.023556399159133434,0.015625,6144,215761
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,15,2048,BINARY,0,4,0.11559089925140142,0.125,24576,862988
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,16,512,STATIC_CRN,1,32,0.01842410024255514,0.015625,49152,1719953
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,17,1024,BINARY,1,4,0.06677430029958487,0.046875,12288,431353
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,18,512,BINARY,1,4,0.03927720058709383,0.046875,6144,216170
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,19,4096,BINARY,1,4,0.2271638000383973,0.203125,49152,1725485
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,20,4096,STATIC_CRN,1,32,0.07410189975053072,0.0625,393216,13819622
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,21,2048,STATIC_CRN,1,32,0.04208249971270561,0.03125,196608,6884824
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,22,1024,STATIC_CRN,1,32,0.026543499901890755,0.03125,98304,3447677
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,23,4096,STATIC_ANTI,1,32,0.07420360017567873,0.0625,393216,13814472
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,24,1024,MERGE,1,4,0.032047699205577374,0.03125,12288,431353
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,25,2048,MERGE,1,4,0.04734679963439703,0.046875,24576,863125
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,26,512,STATIC_ANTI,1,32,0.01827850006520748,0.015625,49152,1707915
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,27,1024,STATIC_ANTI,1,32,0.027705700136721134,0.015625,98304,3440640
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,28,2048,BINARY,1,4,0.11257089953869581,0.109375,24576,863125
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,29,2048,STATIC_ANTI,1,32,0.04206669982522726,0.03125,196608,6906752
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,30,512,MERGE,1,4,0.023173900321125984,0.03125,6144,216170
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,31,4096,MERGE,1,4,0.0777233000844717,0.0625,49152,1725485
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,32,512,STATIC_ANTI,2,32,0.019276699982583523,0.03125,49152,1724930
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,33,4096,MERGE,2,4,0.078146000392735,0.046875,49152,1725741
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,34,512,MERGE,2,4,0.024692599661648273,0.03125,6144,215825
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,35,512,BINARY,2,4,0.03787290025502443,0.03125,6144,215825
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,36,2048,STATIC_ANTI,2,32,0.04242079984396696,0.046875,196608,6931363
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,37,512,STATIC_CRN,2,32,0.01785899978131056,0.015625,49152,1728412
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,38,1024,STATIC_ANTI,2,32,0.02626040019094944,0.03125,98304,3448194
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,39,2048,MERGE,2,4,0.04692719969898462,0.046875,24576,863083
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,40,2048,STATIC_CRN,2,32,0.041598900221288204,0.015625,196608,6909934
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,41,1024,STATIC_CRN,2,32,0.0260476004332304,0.046875,98304,3447618
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,42,1024,MERGE,2,4,0.031486399471759796,0.03125,12288,431428
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,43,4096,STATIC_ANTI,2,32,0.07283789943903685,0.0625,393216,13839354
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,44,2048,BINARY,2,4,0.11292869970202446,0.109375,24576,863083
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,45,1024,BINARY,2,4,0.06182119995355606,0.0625,12288,431428
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,46,4096,BINARY,2,4,0.22034200001507998,0.203125,49152,1725741
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,47,4096,STATIC_CRN,2,32,0.07342789974063635,0.0625,393216,13799394
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,48,512,BINARY,3,4,0.037092300131917,0.03125,6144,215407
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,49,1024,BINARY,3,4,0.06194780021905899,0.0625,12288,431557
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,50,2048,STATIC_CRN,3,32,0.04186610039323568,0.046875,196608,6903752
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,51,2048,BINARY,3,4,0.11722060013562441,0.109375,24576,862867
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,52,512,MERGE,3,4,0.024488499388098717,0.015625,6144,215407
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,53,1024,STATIC_ANTI,3,32,0.027408200316131115,0.03125,98304,3431819
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,54,4096,STATIC_CRN,3,32,0.0793078001588583,0.0625,393216,13817325
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,55,4096,BINARY,3,4,0.23196979984641075,0.203125,49152,1726059
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,56,2048,STATIC_ANTI,3,32,0.04379000049084425,0.046875,196608,6909494
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,57,1024,STATIC_CRN,3,32,0.027179500088095665,0.03125,98304,3452004
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,58,4096,STATIC_ANTI,3,32,0.07419580034911633,0.046875,393216,13780592
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,59,1024,MERGE,3,4,0.03181010019034147,0.046875,12288,431557
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,60,4096,MERGE,3,4,0.07628769986331463,0.046875,49152,1726059
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,61,512,STATIC_CRN,3,32,0.017937300726771355,0.03125,49152,1730822
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,62,512,STATIC_ANTI,3,32,0.01834229938685894,0.015625,49152,1709628
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,63,2048,MERGE,3,4,0.04672339931130409,0.03125,24576,862867
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,64,1024,BINARY,4,4,0.06310909986495972,0.046875,12288,431534
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,65,512,MERGE,4,4,0.02361229993402958,0.015625,6144,215848
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,66,1024,STATIC_ANTI,4,32,0.02658979967236519,0.03125,98304,3469040
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,67,2048,MERGE,4,4,0.046636899933218956,0.046875,24576,862994
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,68,1024,STATIC_CRN,4,32,0.026670999825000763,0.015625,98304,3449041
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,69,512,BINARY,4,4,0.03803460020571947,0.046875,6144,215848
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,70,4096,MERGE,4,4,0.07542589958757162,0.0625,49152,1725824
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,71,4096,BINARY,4,4,0.22024529986083508,0.203125,49152,1725824
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,72,4096,STATIC_CRN,4,32,0.07272960059344769,0.078125,393216,13802652
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,73,1024,MERGE,4,4,0.03209670074284077,0.046875,12288,431534
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,74,2048,STATIC_CRN,4,32,0.04203320015221834,0.03125,196608,6898202
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,75,2048,STATIC_ANTI,4,32,0.042041500099003315,0.046875,196608,6875247
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,76,4096,STATIC_ANTI,4,32,0.07255360018461943,0.0625,393216,13771776
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,77,512,STATIC_ANTI,4,32,0.01797490008175373,0.015625,49152,1719643
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,78,512,STATIC_CRN,4,32,0.01744040008634329,0.015625,49152,1717918
ordering_2026-09-12,13,case_07_distant,law6_distant,distant,79,2048,BINARY,4,4,0.11087709944695234,0.109375,24576,862994
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,0,4096,BINARY,0,4,0.22220980003476143,0.203125,49152,1737004
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,1,4096,STATIC_CRN,0,32,0.07473419979214668,0.078125,393216,13898425
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,2,512,STATIC_ANTI,0,32,0.018663199618458748,0.015625,49152,1728930
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,3,512,STATIC_CRN,0,32,0.018451599404215813,0.015625,49152,1732816
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,4,512,MERGE,0,4,0.023280899971723557,0.03125,6144,217095
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,5,512,BINARY,0,4,0.03704550024122,0.03125,6144,217095
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,6,4096,STATIC_ANTI,0,32,0.0730361994355917,0.078125,393216,13854734
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,7,4096,MERGE,0,4,0.07475259993225336,0.0625,49152,1737004
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,8,512,STATIC_CRN,1,32,0.017836899496614933,0.015625,49152,1738391
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,9,512,MERGE,1,4,0.023985199630260468,0.046875,6144,217201
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,10,4096,MERGE,1,4,0.07617380004376173,0.078125,49152,1737472
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,11,512,BINARY,1,4,0.03724709991365671,0.03125,6144,217201
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,12,512,STATIC_ANTI,1,32,0.019520100206136703,0.015625,49152,1728082
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,13,4096,BINARY,1,4,0.22347430046647787,0.21875,49152,1737472
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,14,4096,STATIC_ANTI,1,32,0.07651249971240759,0.046875,393216,13895610
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,15,4096,STATIC_CRN,1,32,0.07404670026153326,0.0625,393216,13894675
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,16,4096,MERGE,2,4,0.07878039963543415,0.09375,49152,1737327
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,17,512,MERGE,2,4,0.023872199468314648,0.03125,6144,217079
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,18,4096,STATIC_CRN,2,32,0.07579939998686314,0.078125,393216,13870211
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,19,4096,BINARY,2,4,0.22482409980148077,0.203125,49152,1737327
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,20,512,BINARY,2,4,0.03873259946703911,0.03125,6144,217079
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,21,512,STATIC_ANTI,2,32,0.02069719973951578,0.03125,49152,1741996
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,22,512,STATIC_CRN,2,32,0.02191529981791973,0.015625,49152,1734191
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,23,4096,STATIC_ANTI,2,32,0.07940510008484125,0.078125,393216,13905102
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,24,4096,STATIC_CRN,3,32,0.07686710078269243,0.078125,393216,13903784
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,25,4096,BINARY,3,4,0.2309985002502799,0.1875,49152,1736933
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,26,512,STATIC_CRN,3,32,0.018667399883270264,0.015625,49152,1735357
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,27,4096,STATIC_ANTI,3,32,0.07683739997446537,0.078125,393216,13859426
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,28,4096,MERGE,3,4,0.07705600000917912,0.09375,49152,1736933
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,29,512,STATIC_ANTI,3,32,0.019628499634563923,0.015625,49152,1722528
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,30,512,BINARY,3,4,0.03801780007779598,0.03125,6144,217135
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,31,512,MERGE,3,4,0.024806199595332146,0.03125,6144,217135
